+0.957878849605608+0.320448397656998i,+1.002311040903879+0.124749884605504i,+0.942244723345726-0.142140225482397i,+0.951464179856874-0.193937803233816i,+0.970377381199439+0.194752785584608i,+0.879563487443104-0.496348152780765i,+0.777253917588675-0.645255112433304i,+0.535264456256817-0.772910751436740i,+0.469832691782523-0.838093865615611i,+0.969658840947541+0.004414989311738i,+0.853187419488451-0.378723007611205i,+0.797848405516413-0.582885596384986i,+0.662089619420686-0.700054097082323i
+0.836837541669122+0.683859583044155i,+0.902741464058907+0.528958696100212i,+0.985612397895774+0.357010659949040i,+1.020866786172258+0.313994159605595i,+0.884622811231830+0.596466270160043i,+0.784921575988152-0.592345774077833i,+0.614329310215243-0.773528899221987i,+0.279504744533552-0.906449889785596i,+0.197109245762707-0.949087658163109i,+0.942674645943318+0.457699422648240i,+0.319083623490040-1.130324664589365i,+0.660191186558858-0.694744570474406i,+0.457658140459078-0.828959945736027i
+0.818545519604464+0.699715306288164i,+0.885055619926333+0.550484581330098i,+0.972773517698025+0.379965663864409i,+1.009013717293874+0.337835208625428i,+0.867639923393978+0.614300452173896i,+0.759797263798636-0.604673912343982i,+0.582863632307300-0.781508155264125i,+0.246740704841367-0.900642934255969i,+0.163788192784893-0.940223784058118i,+0.927761199295459+0.479191556648272i,+0.279118878676019-1.122119162114449i,+0.631978363417600-0.702797888744804i,+0.426092849608244-0.830345819030349i
+0.800321424919900+0.719757112437969i,+0.868401713974526+0.576745803718226i,+0.961663971792825+0.407636494804428i,+0.999276852557701+0.366600692423865i,+0.850969744933700+0.637211307149335i,+0.734683094847179-0.617112092425897i,+0.551310638830549-0.789017095156790i,+0.214728395833424-0.894821369599099i,+0.131113762804882-0.931044664554070i,+0.913984719032922+0.505528442842157i,+0.239228822817233-1.113921478251776i,+0.604450129968068-0.710821433413512i,+0.394880198326902-0.831163572048877i
+0.781901895565958+0.744096450175938i,+0.851702713190119+0.607863706814913i,+0.951874043649705+0.439888806194532i,+0.990689398820289+0.400348510044823i,+0.834485046546963+0.664466716837631i,+0.711111566207592-0.629534765564113i,+0.520667406252051-0.796853296822954i,+0.183615502270081-0.889377467348302i,+0.099201837414360-0.922545298545359i,+0.900542339077534+0.536577859242971i,+0.201096343665268-1.106254193725157i,+0.577798886535219-0.718873121607538i,+0.364711444039527-0.832442706158946i
+0.762184860209560+0.771682250801803i,+0.834618961472203+0.641430933097113i,+0.941488973714016+0.475723852506723i,+0.982099276015294+0.437511062796923i,+0.816915774545869+0.694764469090188i,+0.688667664181114-0.642527512103679i,+0.491731073917066-0.805014830389241i,+0.154207400143866-0.885436173840785i,+0.069202715353088-0.915509118977912i,+0.886799151314387+0.571150903975721i,+0.164954464006140-1.100454282845273i,+0.552501560286765-0.728055939781439i,+0.335739548395281-0.834592665875645i
+0.740824294763473+0.800815015005809i,+0.815573268956768+0.676881297904945i,+0.930053676670757+0.513442861479846i,+0.972139011130738+0.476462281490893i,+0.798015798877582+0.726598448897576i,+0.667860336568514-0.656689761189021i,+0.464070968819447-0.814172882906911i,+0.126471444070289-0.882883401155831i,+0.040840345739384-0.910305158729852i,+0.871525064733287+0.606925162582296i,+0.130584953247657-1.096614729802408i,+0.529037050715847-0.737906972572964i,+0.308888580440943-0.838369110630509i
+0.717701029539007+0.830646987840122i,+0.794570718678748+0.712922736232344i,+0.916641144131796+0.552623953297092i,+0.960360578108832+0.516754883031724i,+0.776823560855663+0.759593558387804i,+0.648489517267508-0.671913589912191i,+0.438244279691179-0.824628571503309i,+0.099904989737221-0.882506576085142i,+0.013828340010697-0.907267989634237i,+0.854303718480138+0.643982170077878i,+0.097692342348115-1.095383075640197i,+0.507059997709102-0.749110327259951i,+0.283366189081198-0.843213889171399i
+0.692004300805937+0.860896405537946i,+0.771181822778276+0.749158588867134i,+0.901012794299437+0.592022192730295i,+0.946297429526742+0.558102524907348i,+0.753478440789411+0.792870307714606i,+0.630307496472069-0.688393282928383i,+0.413537432993010-0.836890759872666i,+0.074648705710846-0.884100100184294i,-0.012255510677735-0.906394421881062i,+0.834763224895179+0.681400692702023i,+0.066104393625768-1.096581760292674i,+0.485742328340915-0.761839754497391i,+0.259128561358550-0.850197510683380i
+0.664180198083202+0.891283116484309i,+0.745616383950897+0.785144708862907i,+0.882915688081210+0.632120422926304i,+0.929601821222474+0.600035886135418i,+0.727924393197890+0.826066753906610i,+0.612407863533886-0.706263068690012i,+0.389448898479363-0.850246983644702i,+0.049642088929564-0.887654172140455i,-0.037712676287341-0.907552158625201i,+0.812961337313861+0.718932006516295i,+0.035221926674167-1.100389030364637i,+0.465637986728862-0.776257552242577i,+0.234851015802867-0.858992878786008i
+0.633772686199337+0.920947447979442i,+0.717448808737503+0.820347451563638i,+0.862416556710738+0.672013299421643i,+0.910629268812880+0.641993776771002i,+0.699591163950675+0.859137401265845i,+0.594811666220410-0.725574784094505i,+0.365544299292865-0.864947082710815i,+0.024432712062138-0.892711551705819i,-0.063834781352245-0.910178466169374i,+0.788447956217987+0.756109286003801i,+0.003704496599267-1.105594265335205i,+0.445112958187584-0.792314276393442i,+0.210832249157242-0.869088010683279i
+0.601036452621475+0.949853250929316i,+0.686786777473555+0.854267669817604i,+0.838825629588032+0.710940215780365i,+0.888796711892371+0.682553544941360i,+0.668848184797034+0.890980302773669i,+0.575935741788017-0.746316955188369i,+0.340553435458651-0.880262450036013i,-0.002058843049090-0.897930753195759i,-0.090965655009229-0.913162341989712i,+0.761351937615416+0.792431485316002i,-0.028803355842723-1.111671187029371i,+0.423515713149644-0.808812213086494i,+0.185632898589285-0.879779698970513i
+0.565565250383761+0.977027785718606i,+0.653953239061498+0.885939299983686i,+0.812753143807373+0.748780331742623i,+0.863740833544255+0.722431878258120i,+0.635385473775753+0.921557001576422i,+0.555026560133318-0.767737688820178i,+0.313655545436365-0.895710657328699i,-0.029867066350338-0.903163846726658i,-0.119558924520518-0.915273653553560i,+0.731635190035518+0.826506175956097i,-0.063782366215525-1.116927208432625i,+0.399763925308142-0.826259230688697i,+0.158954570572792-0.890205079885225i
+0.527738240362030+1.002991843903604i,+0.618844989556507+0.915183912688574i,+0.783621968608889+0.784554344742066i,+0.836020915642849+0.760443398822535i,+0.599475601099433+0.949848604226606i,+0.531707439049334-0.789875545275992i,+0.284720220898521-0.910620012483279i,-0.059652574519169-0.907053204105242i,-0.150048052957635-0.916778487661919i,+0.699045996438188+0.859477861689432i,-0.100947087270236-1.121226151222872i,+0.374268195322028-0.843590792555786i,+0.130062970427892-0.900255971134794i
+0.486984866604834+1.026397403921696i,+0.581357343102163+0.941907356589370i,+0.752232828682793+0.818168954486973i,+0.805444353388321+0.796492004359451i,+0.561484059326634+0.976306955456987i,+0.505874644300318-0.812180782651911i,+0.253521117851005-0.925036480447780i,-0.091572010730246-0.910080899291975i,-0.182313669862224-0.916583055515213i,+0.664363321289339+0.889679981618418i,-0.140035421254993-1.123690625812829i,+0.345871808690260-0.860890606152701i,+0.098781438646651-0.909301100563989i
+0.444509297985831+1.047446076316905i,+0.542222017927190+0.965798590447088i,+0.718008742313281+0.849796353593389i,+0.772239351877088+0.829901087933054i,+0.520732927513171+0.999986663923158i,+0.477033862033927-0.834277832824079i,+0.219917319491388-0.938040577075152i,-0.125545886956157-0.911031212058898i,-0.216495463843241-0.914545181564748i,+0.627518589147000+0.917173142979200i,-0.182111366555274-1.123885360315243i,+0.314634932218103-0.877582699245708i,+0.065631112029317-0.917223409366808i
+0.399673658608873+1.066300072136747i,+0.501350975163667+0.987155279275130i,+0.681569684526062+0.878980009783700i,+0.736493475865879+0.861367423058791i,+0.478221826813646+1.021612765680940i,+0.444980388526851-0.856180862868510i,+0.183253090902281-0.949878776810005i,-0.161561777406507-0.909234983654227i,-0.253118297894170-0.909479991849206i,+0.588352242519031+0.942702220461132i,-0.226994581626634-1.121029220065490i,+0.280672853152383-0.893036021473904i,+0.029560463436485-0.922815145397234i
+0.353385836854027+1.082802992569963i,+0.458884579265759+1.005764787819021i,+0.643167915778214+0.906146383291886i,+0.698783240207599+0.890920093164761i,+0.433615691676681+1.040659018575494i,+0.409102859099536-0.877011221247623i,+0.143934823465708-0.959111069616273i,-0.199638737895637-0.904952865731291i,-0.291273620717702-0.901187520228412i,+0.547272445834508+0.965837630510639i,-0.273901051744409-1.114273962686150i,+0.243375909809894-0.906777485092103i,-0.009042954865447-0.926445063877198i
+0.304774654930787+1.096795290834248i,+0.414844403355366+1.022384477494229i,+0.602933801375034+0.931191538615226i,+0.659104813646029+0.918240351416502i,+0.387208660215851+1.057676404471640i,+0.369910954154168-0.896262952336302i,+0.102068684552278-0.965838817658625i,-0.239495812112471-0.897152522622915i,-0.331043197367580-0.889322795955751i,+0.504627402303968+0.986593489552237i,-0.322898244869402-1.103468821011864i,+0.203149745529678-0.918676130455748i,-0.049758276595441-0.926795116658587i
+0.254604440688265+1.108678739444815i,+0.369620857214871+1.036725536515631i,+0.560491920283174+0.954499423093810i,+0.617036659687903+0.944377216793472i,+0.339214667646877+1.072697730985442i,+0.327311724523558-0.913756668955562i,+0.057779961733016-0.970006383541968i,-0.280686200649476-0.885848550426006i,-0.371867038444422-0.873752323037084i,+0.460236109724722+1.005716365523856i,-0.373856203244672-1.088218515674731i,+0.159844783743936-0.927994994516210i,-0.092527768189243-0.923947613454794i
+0.202714007170409+1.118459775054617i,+0.322766917451475+1.049641080470378i,+0.516254732324660+0.976585815545293i,+0.573129010716078+0.968918289387575i,+0.289393535459713+1.085792099330837i,+0.280917969955402-0.928733305930920i,+0.011444629743488-0.971079970695957i,-0.323024457605127-0.870800885667138i,-0.413474677980889-0.854287174069953i,+0.413668083528549+1.023359911614416i,-0.425883433464735-1.068443944516180i,+0.113975558804708-0.934680939167024i,-0.136957079375068-0.918203187051237i
+0.149009510287194+1.126368311118909i,+0.274749126978646+1.060725791139347i,+0.470448966281983+0.997577833752556i,+0.527385697304348+0.992277528385307i,+0.237720034630376+1.096967955788393i,+0.232055182355827-0.941194174491183i,-0.036642694939695-0.968689736064661i,-0.366210917795818-0.852189619039384i,-0.455521290218219-0.831442700342921i,+0.366019106128885+1.039374334491875i,-0.478584903182220-1.044065241656958i,+0.065769508516267-0.938559241008442i,-0.182825317388369-0.908952157261515i
+0.093545548782733+1.132331061524198i,+0.225043457021133+1.070590334171941i,+0.422238387711805+1.016891043514883i,+0.479630625778705+1.014545625116253i,+0.184443525498996+1.106486046845293i,+0.180475259877290-0.950973053611378i,-0.085976117242441-0.963521767745354i,-0.409536634981641-0.830124886067064i,-0.497388884847187-0.804650794057794i,+0.316182858261793+1.054092319800715i,-0.531398390507779-1.015591526736397i,+0.015608598208602-0.939208200071950i,-0.229439888533537-0.896357286918995i
+0.036805610552844+1.135732906237950i,+0.173817683893189+1.078932414380962i,+0.372674518024326+1.035425686434556i,+0.429878394471562+1.035535232775826i,+0.129224801284931+1.114024562443587i,+0.126989692846725-0.957594610656638i,-0.136390242646047-0.955192583109235i,-0.452716391439570-0.804786446651180i,-0.539084230472005-0.774431769999812i,+0.264577163259322+1.066967481881118i,-0.583916767511060-0.983003276983967i,-0.036087055212195-0.936939597523093i,-0.276695567393946-0.880898617184013i
-0.021689322471810+1.137136673983879i,+0.120792474088842+1.085545797339051i,+0.320752124578887+1.052143623761030i,+0.378001483268028+1.055373806898744i,+0.072940991915718+1.119763275947076i,+0.071306190203224-0.961457346420180i,-0.187675426784781-0.943943214148459i,-0.495308753106723-0.776312898660438i,-0.579691895388243-0.741088010980736i,+0.211500233187107+1.078538758523605i,-0.636100123579212-0.946347059761397i,-0.088926683835806-0.931412995422266i,-0.324470493398728-0.861738697043268i
-0.081162327148121+1.135685641562676i,+0.066337166991587+1.090371768526417i,+0.267123883645783+1.067337688782191i,+0.323898235297366+1.073631414789203i,+0.014803678479452+1.122723320186875i,+0.014503889663025-0.962226123732803i,-0.238994056131557-0.929613026979111i,-0.537249542483165-0.745120326428379i,-0.619556616598120-0.705371556601670i,+0.156465244681794+1.088277086446249i,-0.687057792142037-0.906431383037205i,-0.142606338742436-0.922992998187916i,-0.371698042814656-0.840002776813738i
-0.142120150468381+1.131667312644167i,+0.010147123933196+1.093194754168295i,+0.211096193660394+1.081031420037924i,+0.267794718396402+1.090039773075352i,-0.044527018225817+1.123383876559433i,-0.043577319834064-0.959452944954647i,-0.290664524091119-0.912684549328807i,-0.578373487445159-0.711222379022483i,-0.657985468420092-0.666677110895494i,+0.099695946879214+1.095967563757170i,-0.737101039987366-0.863108345983425i,-0.196731961782051-0.911168460907411i,-0.418635757512387-0.815571068964314i
-0.203412756646800+1.124309239508984i,-0.047250046873706+1.093587037497719i,+0.153613667804236+1.092391009851874i,+0.209607526202003+1.104469040859384i,-0.105066270910038+1.121267782619240i,-0.102679026330129-0.953754480856681i,-0.342220905556225-0.892833629187412i,-0.618349861100680-0.674641875492310i,-0.695131895373156-0.625504804103223i,+0.041290460813545+1.101268954881888i,-0.785261670179038-0.816791677969095i,-0.251331234871054-0.896330301140838i,-0.465419699832244-0.788146779696953i
-0.265578024607164+1.113569678866407i,-0.106056179017830+1.091294660453994i,+0.094223031144497+1.100886852971709i,+0.149672902102873+1.115970021408406i,-0.166488425815645+1.116003789791092i,-0.162027605841298-0.944395515389048i,-0.393669222949144-0.870080214310123i,-0.657089527792743-0.635465863118691i,-0.730765145515416-0.581947104360707i,-0.018261202985020+1.103832450556137i,-0.832383675161135-0.767238559003178i,-0.305983662667748-0.878524207306680i,-0.511449320774041-0.757853299141731i
-0.327854247349617+1.099477234036860i,-0.165757295503712+1.085778736052430i,+0.033477765531655+1.106671164311605i,+0.088095109105117+1.124680774616653i,-0.228484872523362+1.107022711158896i,-0.222236836901012-0.931580046705960i,-0.445024205223193-0.844278111922848i,-0.694512461157650-0.593628840449044i,-0.764687067221454-0.535948861817080i,-0.078979498552759+1.103184754766769i,-0.877168566662029-0.714649669554433i,-0.360735696887641-0.857406998754826i,-0.556542188085480-0.725004400478146i
-0.389671776360873+1.081293780514385i,-0.226087847524365+1.076946491931958i,-0.028209433227933+1.108876753617659i,+0.025231742939564+1.130109561462872i,-0.290962155642713+1.094831176970862i,-0.282292480931856-0.915209291498463i,-0.495605029712489-0.815484838173610i,-0.730376040755175-0.549728895299973i,-0.796775519658758-0.487275345981731i,-0.140662419532570+1.098993028617348i,-0.920388403292948-0.658787313856331i,-0.414736573317108-0.832750776104153i,-0.600748820124469-0.689101426741859i
-0.450935726267620+1.059725090244079i,-0.286600954907800+1.064468095893219i,-0.090978239025200+1.107745610345427i,-0.038476751575263+1.131800224676120i,-0.352782288434329+1.078475620046548i,-0.342512332281827-0.894711067222330i,-0.545768681289468-0.783323630137882i,-0.764224286894999-0.502653375735709i,-0.826657853501007-0.436529281385769i,-0.202614834232691+1.091589266201928i,-0.960825315469923-0.599584001729514i,-0.468690553635849-0.804451634814153i,-0.643623128766061-0.650226910177978i
-0.511200921621619+1.033777678181326i,-0.347209768918859+1.048588936481739i,-0.154110262974324+1.102592356598311i,-0.103461415850345+1.129964223300036i,-0.414122722311409+1.058437039088449i,-0.402188662306703-0.870154108061169i,-0.595019658231848-0.747474425915910i,-0.795989329781988-0.452767380380819i,-0.854033539928561-0.382447411910381i,-0.264978552731476+1.080140131055022i,-0.998688661730684-0.536971301460031i,-0.521629468514385-0.772371842080369i,-0.685163810585315-0.607667935328581i
-0.570369043056235+1.004042679015976i,-0.407295294865897+1.028524197299856i,-0.217728071880969+1.093698385453642i,-0.168521793509396+1.123740344834084i,-0.474590526478570+1.034391317405127i,-0.461115424882322-0.841113281730905i,-0.643219395644398-0.707765484089479i,-0.825231971108501-0.399825422209609i,-0.878637365856404-0.325777026303109i,-0.327074984154833+1.064679303411059i,-1.033218311316392-0.470634261518181i,-0.573045565360753-0.736117607431610i,-0.724870097184313-0.562040921358111i
-0.627495046823031+0.970533402239758i,-0.466757011831874+1.004678713136718i,-0.280688328028699+1.080489784136420i,-0.233499082094500+1.113622458445982i,-0.533992497423991+1.006177121684770i,-0.519624458125443-0.807620043374038i,-0.689778725246557-0.664269981440222i,-0.851736029178245-0.343825361415761i,-0.900015325955317-0.266410334357837i,-0.388405274829008+1.045553562553554i,-1.064388424301523-0.400623913322142i,-0.623454289662273-0.695704872589802i,-0.762188623472242-0.512676661581354i
-0.682838281269383+0.933067233339611i,-0.525045792376972+0.976618990665295i,-0.343444187191656+1.063428733242924i,-0.298115097152939+1.099055765728104i,-0.591633114498826+0.974428878570111i,-0.576231252117170-0.769265358884326i,-0.734529860864608-0.616353191774528i,-0.874462031358041-0.284961515248134i,-0.917573804610778-0.204411546381374i,-0.448924891691756+1.022175259118717i,-1.091063403497008-0.326876227424248i,-0.671827116735990-0.651088898503635i,-0.796851229992193-0.459349895272280i
-0.736069405805330+0.892036062400760i,-0.581963827309606+0.944823018343231i,-0.405624406329236+1.041964249828321i,-0.362019998731107+1.080293026689013i,-0.648050695570005+0.938468996924681i,-0.630995549650432-0.726006049600287i,-0.776461125344029-0.564233544915718i,-0.893639844989260-0.222740464953654i,-0.930971370498347-0.139379880264373i,-0.508413618989391+0.994605249998813i,-1.112841678546610-0.249494075862342i,-0.717636535722478-0.601538673347840i,-0.828416061206948-0.402602080984316i
-0.787048975824522+0.847255102481798i,-0.637456182769764+0.909098655947791i,-0.466638880889954+1.017042830892283i,-0.425511862007395+1.057792119623560i,-0.701852722941024+0.899060297379865i,-0.683115444598629-0.677658181775610i,-0.815827233994279-0.507602216484165i,-0.908472894551667-0.157887042449363i,-0.939502166112564-0.072151863272953i,-0.566680928517089+0.963098332768178i,-1.129270777323144-0.168836498102224i,-0.760411435484682-0.548087496042226i,-0.856036299801550-0.342143284905859i
-0.835198721357444+0.799196277969510i,-0.690634188840106+0.869891930237112i,-0.526291159627363+0.987505805572337i,-0.487815737697035+1.030856881783684i,-0.753707853056793+0.856147938445474i,-0.732168534199415-0.624816328721478i,-0.851310770570051-0.446821133563482i,-0.918312450789625-0.090536889355484i,-0.942910101245220-0.002637385816946i,-0.622789793087851+0.928148852921638i,-1.139423710158651-0.085194177358082i,-0.799559858144281-0.490056610454985i,-0.879596865330690-0.278313754603035i
-0.881091195846713+0.748193138159831i,-0.742162096124197+0.826821910769479i,-0.584673640337062+0.954261142670856i,-0.548783814404796+0.999768550187845i,-0.803260983156462+0.809346784254950i,-0.777740871801518-0.567035058789078i,-0.883053868047466-0.381745862070168i,-0.922868874860305-0.021287829673353i,-0.940947929654662+0.068332405084482i,-0.677388596816347+0.889273109491964i,-1.142913440612037+0.000965600128849i,-0.834555751576962-0.427926059708463i,-0.898457177966086-0.211139885466565i
